yyyymmdd,team,oppt,is_home
20150423,SF,LAD,1
20150424,SF,COL,0
20150425,SF,COL,0
20150426,SF,COL,0
20150427,SF,LAD,0
20150428,SF,LAD,0
20150429,SF,LAD,0
20150430,SF,,
20150501,SF,LAA,1
20150502,SF,LAA,1
20150503,SF,LAA,1
20150504,SF,SD,1
20150505,SF,SD,1
20150506,SF,SD,1
20150507,SF,MIA,1
20150508,SF,MIA,1
20150509,SF,MIA,1
20150510,SF,MIA,1
20150511,SF,,
20150512,SF,HOU,0
20150513,SF,HOU,0
20150514,SF,CIN,0
20150515,SF,CIN,0
20150516,SF,CIN,0
20150517,SF,CIN,0
20150518,SF,,
20150519,SF,LAD,1
20150520,SF,LAD,1
20150521,SF,LAD,1
20150522,SF,COL,0
20150523,SF,COL,0
20150524,SF,COL,0
20150525,SF,MIL,0
20150526,SF,MIL,0
20150527,SF,MIL,0
20150528,SF,ATL,1
20150529,SF,ATL,1
20150530,SF,ATL,1
20150531,SF,ATL,1
20150601,SF,PIT,1
20150602,SF,PIT,1
20150603,SF,PIT,1
20150604,SF,,
20150605,SF,PHI,0
20150606,SF,PHI,0
20150607,SF,PHI,0
20150608,SF,,
20150609,SF,NYM,0
20150610,SF,NYM,0
20150611,SF,NYM,0
20150612,SF,ARI,1
20150613,SF,ARI,1
20150614,SF,ARI,1
20150615,SF,SEA,1
20150616,SF,SEA,1
20150617,SF,SEA,0
20150618,SF,SEA,0
20150619,SF,LAD,0
20150620,SF,LAD,0
20150621,SF,LAD,0
20150622,SF,,
20150623,SF,SD,1
20150624,SF,SD,1
20150625,SF,SD,1
20150626,SF,COL,1
20150627,SF,COL,1
20150628,SF,COL,1
20150629,SF,,
20150630,SF,MIA,0
20150701,SF,MIA,0
20150702,SF,MIA,0
20150703,SF,WSH,0
20150704,SF,WSH,0
20150705,SF,WSH,0
20150706,SF,NYM,1
20150707,SF,NYM,1
20150708,SF,NYM,1
20150709,SF,,
20150710,SF,PHI,1
20150711,SF,PHI,1
20150712,SF,PHI,1
20150713,SF,,
20150714,SF,,
20150715,SF,,
20150716,SF,,
20150717,SF,ARI,0
20150718,SF,ARI,0
20150719,SF,ARI,0
20150720,SF,SD,0
20150721,SF,SD,0
20150722,SF,SD,0
20150723,SF,,
20150724,SF,OAK,1
20150725,SF,OAK,1
20150726,SF,OAK,1
20150727,SF,MIL,1
20150728,SF,MIL,1
20150729,SF,MIL,1
20150730,SF,,
20150731,SF,TEX,0
20150801,SF,TEX,0
20150802,SF,TEX,0
20150803,SF,ATL,0
20150804,SF,ATL,0
20150805,SF,ATL,0
20150806,SF,CHC,0
20150807,SF,CHC,0
20150808,SF,CHC,0
20150809,SF,CHC,0
20150810,SF,,
20150811,SF,HOU,1
20150812,SF,HOU,1
20150813,SF,WSH,1
20150814,SF,WSH,1
20150815,SF,WSH,1
20150816,SF,WSH,1
20150817,SF,STL,0
20150818,SF,STL,0
20150819,SF,STL,0
20150820,SF,PIT,0
20150821,SF,PIT,0
20150822,SF,PIT,0
20150823,SF,PIT,0
20150824,SF,,
20150825,SF,CHC,1
20150826,SF,CHC,1
20150827,SF,CHC,1
20150828,SF,STL,1
20150829,SF,STL,1
20150830,SF,STL,1
20150831,SF,LAD,0
20150901,SF,LAD,0
20150902,SF,LAD,0
20150903,SF,COL,0
20150904,SF,COL,0
20150905,SF,COL,0
20150906,SF,COL,0
20150907,SF,ARI,0
20150908,SF,ARI,0
20150909,SF,ARI,0
20150910,SF,,
20150911,SF,SD,1
20150912,SF,SD,1
20150913,SF,SD,1
20150914,SF,CIN,1
20150915,SF,CIN,1
20150916,SF,CIN,1
20150917,SF,,
20150918,SF,ARI,1
20150919,SF,ARI,1
20150920,SF,ARI,1
20150921,SF,,
20150922,SF,SD,0
20150923,SF,SD,0
20150924,SF,SD,0
20150925,SF,OAK,0
20150926,SF,OAK,0
20150927,SF,OAK,0
20150928,SF,LAD,1
20150929,SF,LAD,1
20150930,SF,LAD,1
20151001,SF,LAD,1
20151002,SF,COL,1
20151003,SF,COL,1
20151004,SF,COL,1
20150405,STL,CHC,0
20150406,STL,,
20150407,STL,CHC,0
20150408,STL,CHC,0
20150409,STL,,
20150410,STL,CIN,0
20150411,STL,CIN,0
20150412,STL,CIN,0
20150413,STL,MIL,1
20150414,STL,,
20150415,STL,MIL,1
20150416,STL,MIL,1
20150417,STL,CIN,1
20150418,STL,CIN,1
20150419,STL,CIN,1
20150420,STL,,
20150421,STL,WSH,0
20150422,STL,WSH,0
20150423,STL,WSH,0
20150424,STL,MIL,0
20150425,STL,MIL,0
20150426,STL,MIL,0
20150427,STL,PHI,1
20150428,STL,PHI,1
20150429,STL,PHI,1
20150430,STL,PHI,1
20150501,STL,PIT,1
20150502,STL,PIT,1
20150503,STL,PIT,1
20150504,STL,CHC,1
20150505,STL,CHC,1
20150506,STL,CHC,1
20150507,STL,CHC,1
20150508,STL,PIT,0
20150509,STL,PIT,0
20150510,STL,PIT,0
20150511,STL,,
20150512,STL,CLE,0
20150513,STL,CLE,0
20150514,STL,CLE,0
20150515,STL,DET,1
20150516,STL,DET,1
20150517,STL,DET,1
20150518,STL,NYM,0
20150519,STL,NYM,0
20150520,STL,NYM,0
20150521,STL,NYM,0
20150522,STL,KC,0
20150523,STL,KC,0
20150524,STL,KC,0
20150525,STL,ARI,1
20150526,STL,ARI,1
20150527,STL,ARI,1
20150528,STL,,
20150529,STL,LAD,1
20150530,STL,LAD,1
20150531,STL,LAD,1
20150601,STL,MIL,1
20150602,STL,MIL,1
20150603,STL,MIL,1
20150604,STL,LAD,0
20150605,STL,LAD,0
20150606,STL,LAD,0
20150607,STL,LAD,0
20150608,STL,COL,0
20150609,STL,COL,0
20150610,STL,COL,0
20150611,STL,,
20150612,STL,KC,1
20150613,STL,KC,1
20150614,STL,KC,1
20150615,STL,MIN,1
20150616,STL,MIN,1
20150617,STL,MIN,0
20150618,STL,MIN,0
20150619,STL,PHI,0
20150620,STL,PHI,0
20150621,STL,PHI,0
20150622,STL,,
20150623,STL,MIA,0
20150624,STL,MIA,0
20150625,STL,MIA,0
20150626,STL,CHC,1
20150627,STL,CHC,1
20150628,STL,CHC,1
20150629,STL,,
20150630,STL,CWS,1
20150701,STL,CWS,1
20150702,STL,SD,1
20150703,STL,SD,1
20150704,STL,SD,1
20150705,STL,SD,1
20150706,STL,CHC,0
20150707,STL,CHC,0
20150708,STL,CHC,0
20150709,STL,PIT,0
20150710,STL,PIT,0
20150711,STL,PIT,0
20150712,STL,PIT,0
20150713,STL,,
20150714,STL,,
20150715,STL,,
20150716,STL,,
20150717,STL,NYM,1
20150718,STL,NYM,1
20150719,STL,NYM,1
20150720,STL,,
20150721,STL,CWS,0
20150722,STL,CWS,0
20150723,STL,,
20150724,STL,ATL,1
20150725,STL,ATL,1
20150726,STL,ATL,1
20150727,STL,CIN,1
20150728,STL,CIN,1
20150729,STL,CIN,1
20150730,STL,COL,1
20150731,STL,COL,1
20150801,STL,COL,1
20150802,STL,COL,1
20150803,STL,,
20150804,STL,CIN,0
20150805,STL,CIN,0
20150806,STL,CIN,0
20150807,STL,MIL,0
20150808,STL,MIL,0
20150809,STL,MIL,0
20150810,STL,,
20150811,STL,PIT,1
20150812,STL,PIT,1
20150813,STL,PIT,1
20150814,STL,MIA,1
20150815,STL,MIA,1
20150816,STL,MIA,1
20150817,STL,SF,1
20150818,STL,SF,1
20150819,STL,SF,1
20150820,STL,,
20150821,STL,SD,0
20150822,STL,SD,0
20150823,STL,SD,0
20150824,STL,ARI,0
20150825,STL,ARI,0
20150826,STL,ARI,0
20150827,STL,ARI,0
20150828,STL,SF,0
20150829,STL,SF,0
20150830,STL,SF,0
20150831,STL,WSH,1
20150901,STL,WSH,1
20150902,STL,WSH,1
20150903,STL,,
20150904,STL,PIT,1
20150905,STL,PIT,1
20150906,STL,PIT,1
20150907,STL,CHC,1
20150908,STL,CHC,1
20150909,STL,CHC,1
20150910,STL,CIN,0
20150911,STL,CIN,0
20150912,STL,CIN,0
20150913,STL,CIN,0
20150914,STL,,
20150915,STL,MIL,0
20150916,STL,MIL,0
20150917,STL,MIL,0
20150918,STL,CHC,0
20150919,STL,CHC,0
20150920,STL,CHC,0
20150921,STL,CIN,1
20150922,STL,CIN,1
20150923,STL,CIN,1
20150924,STL,MIL,1
20150925,STL,MIL,1
20150926,STL,MIL,1
20150927,STL,MIL,1
20150928,STL,PIT,0
20150929,STL,PIT,0
20150930,STL,PIT,0
20151001,STL,,
20151002,STL,ATL,0
20151003,STL,ATL,0
20151004,STL,ATL,0
20150405,WSH,,
20150406,WSH,NYM,1
20150407,WSH,,
20150408,WSH,NYM,1
20150409,WSH,NYM,1
20150410,WSH,PHI,0
20150411,WSH,PHI,0
20150412,WSH,PHI,0
20150413,WSH,BOS,0
20150414,WSH,BOS,0
20150415,WSH,BOS,0
20150416,WSH,PHI,1
20150417,WSH,PHI,1
20150418,WSH,PHI,1
20150419,WSH,PHI,1
20150420,WSH,,
20150421,WSH,STL,1
20150422,WSH,STL,1
20150423,WSH,STL,1
20150424,WSH,MIA,0
20150425,WSH,MIA,0
20150426,WSH,MIA,0
20150427,WSH,ATL,0
20150428,WSH,ATL,0
20150429,WSH,ATL,0
20150430,WSH,NYM,0
20150501,WSH,NYM,0
20150502,WSH,NYM,0
20150503,WSH,NYM,0
20150504,WSH,MIA,1
20150505,WSH,MIA,1
20150506,WSH,MIA,1
20150507,WSH,,
20150508,WSH,ATL,1
20150509,WSH,ATL,1
20150510,WSH,ATL,1
20150511,WSH,ARI,0
20150512,WSH,ARI,0
20150513,WSH,ARI,0
20150514,WSH,SD,0
20150515,WSH,SD,0
20150516,WSH,SD,0
20150517,WSH,SD,0
20150518,WSH,,
20150519,WSH,NYY,1
20150520,WSH,NYY,1
20150521,WSH,,
20150522,WSH,PHI,1
20150523,WSH,PHI,1
20150524,WSH,PHI,1
20150525,WSH,CHC,0
20150526,WSH,CHC,0
20150527,WSH,CHC,0
20150528,WSH,,
20150529,WSH,CIN,0
20150530,WSH,CIN,0
20150531,WSH,CIN,0
20150601,WSH,TOR,1
20150602,WSH,TOR,1
20150603,WSH,TOR,1
20150604,WSH,CHC,1
20150605,WSH,CHC,1
20150606,WSH,CHC,1
20150607,WSH,CHC,1
20150608,WSH,,
20150609,WSH,NYY,0
20150610,WSH,NYY,0
20150611,WSH,MIL,0
20150612,WSH,MIL,0
20150613,WSH,MIL,0
20150614,WSH,MIL,0
20150615,WSH,TB,0
20150616,WSH,TB,0
20150617,WSH,TB,1
20150618,WSH,TB,1
20150619,WSH,PIT,1
20150620,WSH,PIT,1
20150621,WSH,PIT,1
20150622,WSH,,
20150623,WSH,ATL,1
20150624,WSH,ATL,1
20150625,WSH,ATL,1
20150626,WSH,PHI,0
20150627,WSH,PHI,0
20150628,WSH,PHI,0
20150629,WSH,,
20150630,WSH,ATL,0
20150701,WSH,ATL,0
20150702,WSH,ATL,0
20150703,WSH,SF,1
20150704,WSH,SF,1
20150705,WSH,SF,1
20150706,WSH,CIN,1
20150707,WSH,CIN,1
20150708,WSH,CIN,1
20150709,WSH,,
20150710,WSH,BAL,0
20150711,WSH,BAL,0
20150712,WSH,BAL,0
20150713,WSH,,
20150714,WSH,,
20150715,WSH,,
20150716,WSH,,
20150717,WSH,LAD,1
20150718,WSH,LAD,1
20150719,WSH,LAD,1
20150720,WSH,NYM,1
20150721,WSH,NYM,1
20150722,WSH,NYM,1
20150723,WSH,PIT,0
20150724,WSH,PIT,0
20150725,WSH,PIT,0
20150726,WSH,PIT,0
20150727,WSH,,
20150728,WSH,MIA,0
20150729,WSH,MIA,0
20150730,WSH,MIA,0
20150731,WSH,NYM,0
20150801,WSH,NYM,0
20150802,WSH,NYM,0
20150803,WSH,ARI,1
20150804,WSH,ARI,1
20150805,WSH,ARI,1
20150806,WSH,ARI,1
20150807,WSH,COL,1
20150808,WSH,COL,1
20150809,WSH,COL,1
20150810,WSH,LAD,0
20150811,WSH,LAD,0
20150812,WSH,LAD,0
20150813,WSH,SF,0
20150814,WSH,SF,0
20150815,WSH,SF,0
20150816,WSH,SF,0
20150817,WSH,,
20150818,WSH,COL,0
20150819,WSH,COL,0
20150820,WSH,COL,0
20150821,WSH,MIL,1
20150822,WSH,MIL,1
20150823,WSH,MIL,1
20150824,WSH,,
20150825,WSH,SD,1
20150826,WSH,SD,1
20150827,WSH,SD,1
20150828,WSH,MIA,1
20150829,WSH,MIA,1
20150830,WSH,MIA,1
20150831,WSH,STL,0
20150901,WSH,STL,0
20150902,WSH,STL,0
20150903,WSH,ATL,1
20150904,WSH,ATL,1
20150905,WSH,ATL,1
20150906,WSH,ATL,1
20150907,WSH,NYM,1
20150908,WSH,NYM,1
20150909,WSH,NYM,1
20150910,WSH,,
20150911,WSH,MIA,0
20150912,WSH,MIA,0
20150913,WSH,MIA,0
20150914,WSH,PHI,0
20150915,WSH,PHI,0
20150916,WSH,PHI,0
20150917,WSH,MIA,1
20150918,WSH,MIA,1
20150919,WSH,MIA,1
20150920,WSH,MIA,1
20150921,WSH,BAL,1
20150922,WSH,BAL,1
20150923,WSH,BAL,1
20150924,WSH,,
20150925,WSH,PHI,1
20150926,WSH,PHI,1
20150927,WSH,PHI,1
20150928,WSH,,
20150929,WSH,ATL,0
20150930,WSH,ATL,0
20151001,WSH,ATL,0
20151002,WSH,NYM,0
20151003,WSH,NYM,0
20151004,WSH,NYM,0
